"subjects" "activities" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyAccMag-mean()" "tGravityAccMag-mean()" "tBodyAccJerkMag-mean()" "tBodyGyroMag-mean()" "tBodyGyroJerkMag-mean()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-meanFreq()-X" "fBodyAcc-meanFreq()-Y" "fBodyAcc-meanFreq()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-meanFreq()-X" "fBodyAccJerk-meanFreq()-Y" "fBodyAccJerk-meanFreq()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-meanFreq()-X" "fBodyGyro-meanFreq()-Y" "fBodyGyro-meanFreq()-Z" "fBodyAccMag-mean()" "fBodyAccMag-meanFreq()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-meanFreq()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-meanFreq()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-meanFreq()" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-std()" "tGravityAccMag-std()" "tBodyAccJerkMag-std()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-std()" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-std()"
12 "STANDING" 0.27817226 -0.0154244056945205 -0.10904190460274 0.944045837534247 -0.223897807808219 0.130643717849315 0.0754120366712329 0.00991338273931507 0.00129216333878082 -0.025090574020274 -0.0631429827260274 0.0710520180136986 -0.0990467890520548 -0.0422918533780822 -0.0523769867072603 -0.960505683561644 -0.960505683561644 -0.983068923561644 -0.94174504109589 -0.985801637671233 -0.987352048356164 -0.952872872465753 -0.968543351780822 0.0424164044835616 -0.0362605168315068 0.0261012090616438 -0.985039596164384 -0.970011345890411 -0.983463295479452 0.199135943480822 -0.11251381169863 0.0286308635315068 -0.947865639178082 -0.975061671643836 -0.965100636164384 -0.283665469939726 -0.291796963682192 -0.113976427853425 -0.968910788767123 0.00178112668493151 -0.979135412739726 0.29073713539726 -0.958578129589041 -0.24702361689726 -0.984536610136986 0.0645676883 -0.989910996849315 -0.944430270684931 -0.952599653972603 -0.992411542465753 -0.971426607808219 -0.958862043972603 -0.984792035205479 -0.970543276575342 -0.986142491917808 -0.946109711917808 -0.96957632369863 -0.960734258356164 -0.97512668739726 -0.988096672191781 -0.983453911232877 -0.962549342465753 -0.962549342465753 -0.979640838082192 -0.937951031506849 -0.983069427945205 -0.991161671369863 -0.943193755068493 -0.947753961643836 -0.985913722328767 -0.973588517808219 -0.987524587534247 -0.946607045616438 -0.966967238082192 -0.963212791780822 -0.964259110821918 -0.979179149452055 -0.936723548493151 -0.982228582191781
13 "STANDING" 0.27695224258427 -0.0167084730205618 -0.110417855808989 0.881213341910112 -0.346155558876404 -0.207685689775281 0.0754543858764045 0.0100621171270225 -0.00332093673865168 -0.0191731896359551 -0.0738115865407865 0.0864863265393258 -0.103199796370787 -0.0404300756516854 -0.0538211740234831 -0.958774298089888 -0.958774298089888 -0.974765161910112 -0.949837151797753 -0.976857084157303 -0.978327686179775 -0.949694904269663 -0.960274142134831 -0.0850076160265618 0.0366345350988764 0.0292119055213483 -0.976803010674157 -0.964503015505618 -0.974780645393258 0.156072448511236 -0.11577347441236 -0.0494048593741573 -0.956989964269663 -0.960082591123596 -0.959432562359551 -0.187974567774157 -0.248811283196742 -0.0796430681910112 -0.962291334157303 0.0947666458898876 -0.970634296404494 0.29194637176382 -0.956723022359551 -0.141992346874157 -0.976126760674157 0.149979231510112 -0.981419961123596 -0.943601625393258 -0.946123407078652 -0.982906668876405 -0.977681415955056 -0.958590002247191 -0.97706335011236 -0.963921458202247 -0.977915677191011 -0.962514526067416 -0.955979192696629 -0.959327022022472 -0.971866494606742 -0.976815894044944 -0.975427259325843 -0.956919898202247 -0.956919898202247 -0.97160651494382 -0.945614401797753 -0.976153687752809 -0.982892836629213 -0.94354515752809 -0.942458908314607 -0.979530485393258 -0.966024075955056 -0.979723339662921 -0.964530315842697 -0.954080913707865 -0.963124572134831 -0.960041844382022 -0.97192611741573 -0.947763172921348 -0.977706619550562
14 "STANDING" 0.279053861587302 -0.0158563207496825 -0.104967423820635 0.954064297619048 -0.226418773650794 0.0323824977714286 0.0752322891746032 0.0107286964173016 -0.00626291653857143 -0.0275201762126984 -0.0690067688269841 0.0733466563174603 -0.0975013472380952 -0.0420998733444444 -0.0513179245555556 -0.954807661269841 -0.954807661269841 -0.975876006507936 -0.931624303968254 -0.978603529206349 -0.980373909206349 -0.929161387619048 -0.957101794126984 0.00672335972539683 -0.122387998604286 -0.0427793764015873 -0.974969214761905 -0.952141454126984 -0.977567430952381 0.227103206142857 -0.243211290984127 -0.0266151295539683 -0.917018098571429 -0.97068244031746 -0.962327765238095 -0.391232979904762 -0.374460047253968 -0.177196579598413 -0.949044483015873 -0.0729359541825397 -0.959743877936508 0.106970242863492 -0.932065270793651 -0.382818529412698 -0.968377798253968 -0.182923596577778 -0.985000527142857 -0.922693288412698 -0.942201655238095 -0.992827298253968 -0.971080742857143 -0.958890201587302 -0.975639080634921 -0.952303493968254 -0.981478064920635 -0.917837043333333 -0.964714672857143 -0.96058251031746 -0.949716028730159 -0.984900134285714 -0.979753572380952 -0.939866315079365 -0.939866315079365 -0.958825095396825 -0.900776555555556 -0.966086148412698 -0.987400306031746 -0.923657558412698 -0.938409884920635 -0.978773000952381 -0.956169964285714 -0.984305238253968 -0.919851782380952 -0.962172736666667 -0.963652778888889 -0.943739135238095 -0.95665395968254 -0.900222411269841 -0.965344726666667
15 "STANDING" 0.277899323235294 -0.0177475547867647 -0.1105970177575 0.919857125882353 -0.117401359697059 -0.223631180906765 0.0750206478676471 0.0105861517936765 -0.00529260911370588 -0.0327397745133823 -0.0652264793213235 0.0816888999117647 -0.0981481050441177 -0.0416774165735294 -0.0548226277867647 -0.957212267058824 -0.957212267058824 -0.978671485441176 -0.938430293382353 -0.9763992525 -0.983627197058824 -0.962831825294118 -0.945170568823529 -0.00428156514117647 0.00252026687779412 -0.00225195262220588 -0.983283252058823 -0.975176561617647 -0.969610229705882 0.201179907463235 -0.0878295931260294 -0.0988283243558824 -0.947510436323529 -0.952781164558824 -0.967939565 -0.291595924892647 -0.197834986461765 -0.163986972797059 -0.957986177058823 0.0611889890617647 -0.973798155735294 0.261655799526471 -0.944583829705882 -0.121999620029412 -0.972598810882353 0.128376237985294 -0.985421519558824 -0.9584444925 -0.929409745147059 -0.984610385 -0.984818648823529 -0.947199734411765 -0.983141958970588 -0.975219983676471 -0.973595215441176 -0.942011240294118 -0.948074760882353 -0.962389689411765 -0.972770702058824 -0.972509523235294 -0.984654516470588 -0.9516698575 -0.9516698575 -0.974811528235294 -0.923796565588235 -0.972387365294118 -0.986333385588235 -0.958042411176471 -0.926110099117647 -0.984531642205882 -0.977157997794118 -0.976241315882353 -0.941698515588235 -0.945871186029412 -0.9642499225 -0.955291356470588 -0.9750536875 -0.924805421470588 -0.973849691470588
16 "STANDING" 0.278013701621622 -0.0163569730274324 -0.107352957594595 0.929794733108108 -0.159316786486486 0.201182106486486 0.0752337295675676 0.0066321397672973 -0.00622808791433784 -0.0247946750959459 -0.0698876853378378 0.0852685438243243 -0.100473697756757 -0.0418294632148649 -0.0556979055540541 -0.972663592162162 -0.972663592162162 -0.984647071216216 -0.967077442837838 -0.985091991216216 -0.990093202837838 -0.959846189054054 -0.974051231216216 0.03435282285 0.0009277035 0.195387683037973 -0.988404654864865 -0.972554452972973 -0.984832251216216 0.186395511032432 -0.108166388858784 0.0868078890175676 -0.96807852527027 -0.97839988527027 -0.970456862567568 -0.185802650362162 -0.224933997248649 -0.0699344712864865 -0.972355393243243 0.153959874551081 -0.982294170810811 0.308447500314865 -0.968972499594595 -0.169383482278649 -0.98401783027027 0.0811606181486487 -0.991970126756757 -0.954569225945946 -0.964642688108108 -0.993148267702703 -0.980642970675676 -0.967792578648649 -0.988312658378378 -0.972272410540541 -0.987062685135135 -0.971357421216216 -0.976757621081081 -0.971814139189189 -0.977909693918919 -0.98724214 -0.980722294459459 -0.968075629324324 -0.968075629324324 -0.982637080945946 -0.959884274324324 -0.983230809594595 -0.992851743243243 -0.95417933 -0.96212373972973 -0.989339890810811 -0.974029503513513 -0.987898048378378 -0.97266417 -0.975960666081081 -0.974982088108108 -0.970203660405405 -0.982083315 -0.961090396891892 -0.983098935945946
17 "STANDING" 0.281127035405405 -0.0166608306652703 -0.110237796416216 0.965460891621622 -0.140315421824324 0.0884142682297297 0.0753578207972973 0.0081732226404054 -0.00219497782824324 -0.0245345837959459 -0.0731385762635135 0.0776706781351351 -0.100355997108108 -0.0409011992972973 -0.0532541948283784 -0.968511694324324 -0.968511694324324 -0.986985213648649 -0.968673955540541 -0.98854482527027 -0.991993372297297 -0.958402317837838 -0.97321515527027 0.0910191269432432 0.00216184868918919 0.145511756677027 -0.990586982162162 -0.976267058648649 -0.984563921216216 0.267659898704054 -0.0854585422074324 0.0492957974902703 -0.969364268513514 -0.98388591027027 -0.974459323783784 -0.166415001236892 -0.118659609293919 -0.012085913522973 -0.970605250405405 0.0663748187851351 -0.98287688945946 0.221668476393243 -0.972333108648649 -0.144605013921622 -0.985762255540541 0.104516777617568 -0.993069368783784 -0.949466155405405 -0.962988401351351 -0.992678782162162 -0.966986433783784 -0.964228470675676 -0.990498355 -0.975935485405405 -0.986693448648649 -0.973785111216216 -0.982408142702703 -0.974891360675676 -0.978472409324324 -0.989766989864865 -0.985992503243243 -0.962697299189189 -0.962697299189189 -0.982626252972973 -0.962653585540541 -0.984253792432432 -0.993702408378378 -0.947829677432432 -0.960027795540541 -0.991275662027027 -0.977354949459459 -0.987428086216216 -0.975321645675676 -0.981740873108108 -0.977351005 -0.963909299324324 -0.981129312702703 -0.962967605810811 -0.983313996081081
18 "STANDING" 0.279566921625 -0.016593236445 -0.107835818025 0.965351492 -0.188504847375 -0.00557416876082625 0.074969980825 0.0122433312349875 -0.00137950299425 -0.026731653905 -0.067507120075 0.07168414632375 -0.0987605078625 -0.0417471753375 -0.051403918985 -0.972753287375 -0.972753287375 -0.985347620125 -0.968702956625 -0.989532103875 -0.99012181225 -0.961356141125 -0.97414624525 0.13780485515 0.06545831223625 0.09125639792625 -0.987771749375 -0.97586868 -0.9851113755 0.29614372759125 -0.03292309817125 0.055479501535 -0.970149628875 -0.983731873 -0.980862493125 -0.24681962557625 -0.1390560867165 0.05763026998875 -0.973186182375 0.17782530310375 -0.984151646 0.3290143599625 -0.975525565625 -0.16571391208 -0.98941848275 0.21289531030875 -0.9919515835 -0.955171419 -0.962408444875 -0.994012162875 -0.97964105225 -0.968169953625 -0.987628362 -0.975829725 -0.987354788 -0.9699020075 -0.982498991125 -0.981281807 -0.9826424495 -0.990798007875 -0.9889703575 -0.9663601145 -0.9663601145 -0.98415908975 -0.965693334 -0.988819784 -0.99287582525 -0.954381606375 -0.958924794125 -0.98860681 -0.977605582 -0.98820826225 -0.970221836375 -0.98185775725 -0.983105048875 -0.967529105125 -0.983022277625 -0.96540017025 -0.988579092
19 "STANDING" 0.277795069113924 -0.0172635124672152 -0.106579385202532 0.948514848481013 -0.247656166582278 -0.0385830501632911 0.0753131601898734 0.00907363218518987 -0.00267810077607595 -0.0253281543540506 -0.0739001646962025 0.0865173111012658 -0.102248409070886 -0.0431364662518987 -0.0525896252375949 -0.92547165164557 -0.92547165164557 -0.959551987468354 -0.894242469620253 -0.959681019113924 -0.97251980164557 -0.893430392658228 -0.934503028481013 0.000355352684810127 -0.135430639068354 -0.126325359674684 -0.968513715189873 -0.93516897835443 -0.964751238734177 0.146890848677215 -0.350627823255696 -0.119606462673418 -0.880426103164557 -0.948160785316456 -0.926655192405063 -0.316450050358228 -0.35931164035443 -0.197616297073418 -0.929146479367089 -0.0886594278246835 -0.952727765189873 0.133307643270886 -0.909652436329114 -0.317383910594937 -0.958758576835443 -0.112442882634177 -0.977748638607595 -0.875689216835443 -0.905123824177215 -0.990059426582279 -0.962801441898734 -0.951782181518987 -0.968604559620253 -0.933768175063291 -0.969765362025316 -0.884032232405063 -0.940006320126582 -0.925491442911392 -0.928343397721519 -0.972977006708861 -0.956497163670886 -0.917658334177215 -0.917658334177215 -0.954068391518987 -0.876917545696203 -0.956266480126582 -0.98026749 -0.87446926556962 -0.897600800886076 -0.971672796708861 -0.936991280253165 -0.973572051898734 -0.886706768227848 -0.936101609113924 -0.932039083037975 -0.923857158227848 -0.954963155316456 -0.878459662025316 -0.955983424556962
20 "STANDING" 0.277965065846154 -0.0172605869061538 -0.108659067476923 0.974508732 -0.05848715356 0.0316145849747692 0.0753052530307692 0.0115104978664615 0.000332894985246154 -0.0276075573307692 -0.0721060679123077 0.0827583768461538 -0.0988701505538462 -0.0405110578461538 -0.0544926306307692 -0.984745318923077 -0.984745318923077 -0.990785419538462 -0.980657340461539 -0.992144698923077 -0.995024039692308 -0.973345770461538 -0.984096024769231 0.128678489443077 0.00473420032492308 0.174524531548 -0.993736906 -0.983194980615385 -0.988541579384615 0.303254910076923 -0.0558737239646154 0.148596745 -0.974485449538462 -0.991586674 -0.983654714461538 -0.105103421435385 -0.149854192615385 -0.0235538798892308 -0.984548094769231 0.179958311861538 -0.989793892615385 0.388020547984615 -0.980879722923077 -0.0723347010092308 -0.991672052 0.219867066 -0.996068635384615 -0.969295721076923 -0.980207488923077 -0.996764227384615 -0.985134032307692 -0.984464543538462 -0.993652820615385 -0.983338157846154 -0.990593859692308 -0.977994819846154 -0.990364876307692 -0.983368643230769 -0.983293061692308 -0.995533113076923 -0.990685705384615 -0.981745712923077 -0.981745712923077 -0.990495689538462 -0.975358665384615 -0.991453632153846 -0.996604570307692 -0.968278553076923 -0.978802973692308 -0.994123423538462 -0.984782782307692 -0.991316374615385 -0.979162564923077 -0.989643721230769 -0.984714226461538 -0.982247716 -0.990327934615385 -0.975938728769231 -0.991516778307692
21 "STANDING" 0.277112699152542 -0.0170163887813559 -0.108756209835593 0.968556705084746 -0.100296804186441 0.0243044362542373 0.0752414472033898 0.0120860416340678 0.00190841458130508 -0.027613853538983 -0.0670334379830509 0.0802514754237288 -0.0997160228220339 -0.0437759700423729 -0.0520307176474576 -0.930573574915254 -0.930573574915254 -0.971225190169491 -0.913890564915254 -0.972995273898305 -0.972014050847458 -0.919475121186441 -0.938089774915254 -0.0532792165508475 -0.237859819881356 -0.0288534478820339 -0.967857589322034 -0.957434887457627 -0.962892627966102 0.0608341046813559 -0.265980374040678 -0.0606641528305085 -0.915742855084746 -0.945628836949153 -0.937798124576271 -0.393526161 -0.302348710389831 -0.248631168027119 -0.932047450677966 -0.111500209335424 -0.953357615932203 0.0494752816016949 -0.917449417288136 -0.318309078220339 -0.959242165084746 -0.131720538194746 -0.977559426949153 -0.891654527118644 -0.912850596949152 -0.996420919152542 -0.95814576338983 -0.949207368305085 -0.968430745254237 -0.957318881355932 -0.968897316101695 -0.911408517966102 -0.94070541220339 -0.93083468440678 -0.960119074237288 -0.968135006271186 -0.970845670677966 -0.916570441355932 -0.916570441355932 -0.950762271186441 -0.887247636779661 -0.955995671864407 -0.980426575762712 -0.885572781694915 -0.907286793050847 -0.972216728644068 -0.960442360508475 -0.973954338305085 -0.911718163220339 -0.939469774067797 -0.935176884915254 -0.921733233050847 -0.946639846949153 -0.888872227966102 -0.955008564237288
1 "LAYING" 0.250875873336735 -0.0295644610190816 -0.110285377336735 -0.376656054530612 0.728563748602041 0.544275104183673 0.0818264772040816 0.00796061271561225 0.00464474151173469 -0.0174952226826531 -0.0876606712693878 0.146824983938776 -0.104676590832653 -0.0387458896908163 -0.0721537199489796 -0.908299601173469 -0.908299601173469 -0.970728720816327 -0.911617681020408 -0.977325214897959 -0.957528117244898 -0.922282677540816 -0.93248603 -0.15276334254898 0.175782004319388 0.242790258408163 -0.971150494591837 -0.952000066428571 -0.966739874183673 0.145834228479245 0.0718733602081633 0.105777466683673 -0.91695054662551 -0.967438910612245 -0.935442720918367 0.0484490156887755 -0.0259896373591837 0.0324208063071429 -0.917282365663265 0.17451777905102 -0.958805872959184 0.303305809020408 -0.916029917959184 -0.0622209792642857 -0.965819235102041 0.219742526663265 -0.950588548673469 -0.907088626744898 -0.903533350320408 -0.927287695 -0.947144590489796 -0.916952801846939 -0.97189765 -0.953058629183673 -0.971305839081633 -0.929738822153061 -0.966372645306122 -0.933764775816327 -0.955160681632653 -0.978516367346939 -0.97260436122449 -0.882195826663265 -0.882195826663265 -0.956297439591837 -0.888636562020408 -0.96222977255102 -0.948343906836735 -0.905821253826531 -0.897087784204082 -0.975469874591837 -0.958064167142857 -0.974672725 -0.934491178163265 -0.966258286326531 -0.939402939591837 -0.884906873877551 -0.952545778163265 -0.891313205755102 -0.960496745714286
2 "LAYING" 0.269950366198276 -0.0171157242155172 -0.105670601055172 -0.32504239137931 0.873404360431035 0.420192140086207 0.0846473944482759 0.0106055466003707 -0.0053125636174181 -0.0154238084271552 -0.08170203935 0.152766160431034 -0.102360623474138 -0.03857956275 -0.0698891715258621 -0.964303224396552 -0.964303224396552 -0.975113935 -0.941636065258621 -0.985947791982759 -0.970487758189655 -0.950795182413793 -0.967946757241379 -0.16716873569569 0.297945558919828 0.209690013882845 -0.979595786551724 -0.957215606551724 -0.977381768448276 0.178984831574138 0.0389233702853448 0.0598100095482759 -0.968787690258621 -0.975347617327586 -0.961940359913793 -0.0747104298784483 -0.259537452031034 0.150107078194655 -0.953358180431034 0.23918167687931 -0.96958948137931 0.255097992940517 -0.9631761775 -0.133221054139655 -0.983966737413793 0.153642450538793 -0.969470806293103 -0.952587293534483 -0.963214475517241 -0.953970294224138 -0.975902317327586 -0.970100039655172 -0.979679893965517 -0.956373942241379 -0.9804260625 -0.973873857155172 -0.969748330086207 -0.962839056293103 -0.977896112241379 -0.986805982844828 -0.983630196206897 -0.948890574456897 -0.948890574456897 -0.968982652844828 -0.950903216293103 -0.982933943017241 -0.969154772413793 -0.955848602586207 -0.962755547413793 -0.981705896465517 -0.958625348275862 -0.982105559051724 -0.975571334655172 -0.967326463189655 -0.966582139310345 -0.953843656741379 -0.967266705775862 -0.951558729482759 -0.982556740603448
3 "LAYING" 0.268952566372549 -0.0193937267068627 -0.107747465323529 -0.530912870784314 0.428397923431373 0.603952706470588 0.086413034 0.00947810065980392 -0.00500783152882353 -0.0178437635059804 -0.118612116583333 0.131159388383333 -0.102963416578431 -0.0341248711656863 -0.0640261053921569 -0.949175213627451 -0.949175213627451 -0.971922280980392 -0.927422025686275 -0.97568677372549 -0.958018058627451 -0.950197500098039 -0.961768154019608 -0.28775516161902 0.132280690395098 0.154760091694118 -0.973677111960784 -0.964717899509804 -0.969847812156863 0.0806278559970588 -0.0115633529107843 0.000483957779411764 -0.953493780588235 -0.956842789705882 -0.961542193921569 -0.124672405971137 -0.122724076665686 -0.00593675708480392 -0.944768960098039 0.106913885448039 -0.966064323823529 0.182298129484902 -0.943917983921569 -0.0489235941666667 -0.970494608529412 0.00466901980882353 -0.95436518627451 -0.943313830490196 -0.954907991372549 -0.933992260882353 -0.978135835392157 -0.974198235784314 -0.974206199411765 -0.964284082352941 -0.972254214803922 -0.961237825784314 -0.952521076862745 -0.961079656078431 -0.964749109313725 -0.973176519901961 -0.983501439313725 -0.93729612645098 -0.93729612645098 -0.966472076666667 -0.929008486568627 -0.968590095588235 -0.953202488529412 -0.943461914215686 -0.954161099215686 -0.977280188921569 -0.966434519215686 -0.973184186568627 -0.96388389754902 -0.950725514509804 -0.964472686078431 -0.942625550291176 -0.965947021764706 -0.93187949372549 -0.968167815196078
4 "LAYING" 0.264580825634783 -0.0173347508886957 -0.125074754504348 -0.464787024956522 0.403883320956522 0.0714730888191304 0.0849836598721739 0.0073500883886087 0.00524439838469565 -0.0138086348513043 -0.091994198002087 0.141587870121739 -0.105740121565217 -0.0406297599248696 -0.0653707524695652 -0.937995130756522 -0.937995130756522 -0.965585878434783 -0.923409981652174 -0.963304315826087 -0.954279970347826 -0.939157516173913 -0.951287034956522 -0.179780691365217 0.273843527452174 0.240071100968696 -0.973095475565217 -0.952180408956522 -0.963588013043478 0.03017643455 0.0104773688617391 0.112584668311304 -0.944696641478261 -0.948276869826087 -0.951357582695652 0.0865150968331304 0.0476918715034783 0.101563259835652 -0.931767256582609 0.203000424615652 -0.958694842608696 0.197807376806087 -0.933955919304348 0.16834916527913 -0.957368045391304 0.183363963341739 -0.951315398147826 -0.935644388034783 -0.942492729826087 -0.921429498434783 -0.962964335391304 -0.945739994356522 -0.97222498426087 -0.950447236521739 -0.968023578956522 -0.958573255826087 -0.948691166608696 -0.955683841130435 -0.952870393043478 -0.962659678782609 -0.971870144695652 -0.919000799826087 -0.919000799826087 -0.959024305565217 -0.924221338521739 -0.956423122782609 -0.950369860028696 -0.938042001173913 -0.942064899069565 -0.973806480086956 -0.952059956173913 -0.97114022173913 -0.963365118521739 -0.949444464173913 -0.961340229304348 -0.925008742434783 -0.958525216956522 -0.931219869826087 -0.958161670347826
5 "LAYING" 0.255499947053571 -0.0188764588453571 -0.105003405732143 -0.436266651321429 0.613052076160714 0.568701417178571 0.0907506540803571 0.0157847387473214 -0.00845436965448214 -0.009162987845625 -0.106792145044643 0.150172789508929 -0.102245664680357 -0.0386635578508929 -0.0675655656151786 -0.942720230089286 -0.942720230089286 -0.974618272410714 -0.923854505535714 -0.9766118325 -0.954937232410714 -0.947053963035714 -0.956529407321429 -0.421463477785714 0.0821717872446429 0.201948780292857 -0.974151821160714 -0.967545050535714 -0.968252504910714 0.05456832841875 -0.0304168443696429 0.0567337251621429 -0.955275264910714 -0.954887089285714 -0.950888130892857 -0.05921934155375 -0.221365471219643 0.0292066705008036 -0.936489680241071 -0.0161091981461607 -0.965056701785714 0.185173052907143 -0.943469810267857 -0.122218073563661 -0.968670605892857 0.0606430267651786 -0.946587754642857 -0.938481958303571 -0.950490228928571 -0.9261339696875 -0.965643340357143 -0.960695576071429 -0.97470911 -0.967492999464286 -0.971722123482143 -0.963321779375 -0.949787270267857 -0.952542686071429 -0.970280609285714 -0.970814072053571 -0.978737262946429 -0.922844784767857 -0.922844784767857 -0.964776994553571 -0.927803489464286 -0.966280252410714 -0.944024363392857 -0.937769047767857 -0.950702175267857 -0.977806515982143 -0.969895526339286 -0.973809164553571 -0.966048074553571 -0.948093481875 -0.957562824910714 -0.927466101623214 -0.963373750892857 -0.930400362767857 -0.965389773035714
6 "LAYING" 0.269518496784483 -0.0208071511522414 -0.103360563310345 -0.272802230612069 0.625454051982759 0.655187693275862 0.0819238726982759 0.0206651310839655 -0.0131601990793966 -0.00271157869386207 -0.0931394370465517 0.12730159237069 -0.103981345051724 -0.0404705420293103 -0.0669882898017241 -0.948782481551724 -0.948782481551724 -0.979732511896552 -0.93496960137931 -0.982183885775862 -0.964858030344828 -0.959313903362069 -0.956042068017241 -0.283593371016379 0.0219370871637931 0.130455369913276 -0.979572005344828 -0.978281380517241 -0.972204023275862 0.167609414487069 0.0381971038681034 0.0872014396730172 -0.964082295086207 -0.963439360862069 -0.968351495603448 -0.103632364849138 -0.115850374862328 0.177726502750086 -0.946847426362069 0.0661433386482759 -0.971927465172414 0.324060010905172 -0.951558826293103 -0.00205314442413793 -0.97361347887931 0.131222078169828 -0.956858008362069 -0.943473237155172 -0.942059519465517 -0.939719116862069 -0.967588331206897 -0.951487204931034 -0.979756044655172 -0.978461867844828 -0.975164739568966 -0.968913035431034 -0.957739769568966 -0.967461884482759 -0.976060295172414 -0.976681575344828 -0.988777250431034 -0.9317938975 -0.9317938975 -0.972100439827586 -0.939000388793103 -0.972281008448276 -0.954468030948276 -0.939909045051724 -0.939006407637931 -0.981902431724138 -0.980359239913793 -0.976700871551724 -0.970839694913793 -0.955462286810345 -0.970204426637931 -0.934454074818965 -0.971409213448276 -0.941782492844828 -0.972330623362069
7 "LAYING" 0.277448785573771 -0.0175180643295082 -0.108207092327869 -0.18052835147541 0.824066589344262 0.375217594081967 0.0757768933688525 0.011943673892541 0.000650897192213115 -0.0223720625654098 -0.064042925597541 0.120989070254098 -0.10092180445082 -0.040229445852459 -0.0627626360983606 -0.983730024344262 -0.983730024344262 -0.985989720655738 -0.967557450081967 -0.991948640327869 -0.984535869098361 -0.978599728032787 -0.981584649508197 -0.0817561723937951 0.258613087868852 0.27837666365082 -0.985694622540984 -0.980266790573771 -0.984654036065574 0.16833139986 0.0310053530322131 0.102923110474918 -0.98484496852459 -0.984223128196721 -0.973989474836066 0.0322404463409836 0.0194046678114754 0.147891750505738 -0.98081069704918 0.337855162680328 -0.983125174918033 0.347901353336066 -0.976276330409836 0.103882179383689 -0.989134091885246 0.290185155573771 -0.984644303360656 -0.979636735 -0.980020902704918 -0.981244086311475 -0.992538664016393 -0.987796719508197 -0.98561179352459 -0.979584811557377 -0.986666292622951 -0.987249354836066 -0.983380470901639 -0.973329498196721 -0.989386102295082 -0.990686908442623 -0.989745272377049 -0.980123193032787 -0.980123193032787 -0.983442499836066 -0.968484495737705 -0.988566456393443 -0.984789236639344 -0.98059925147541 -0.979956497295082 -0.986866177377049 -0.980265888606557 -0.987267844590164 -0.988069348606557 -0.983085339180328 -0.975597381967213 -0.982223771639344 -0.982896762131148 -0.969031727540984 -0.988454321311475
